story_id,character,question,run_number,answer,token_data,is_hallucinated,use_for_training
197,Sophia,What texture was Sophia's new blanket?,10,soft and fluffy,"[{""token"": ""soft"", ""logprob"": -4.587657928466797}, {""token"": ""and"", ""logprob"": -3.319941997528076}, {""token"": ""fluffy"", ""logprob"": -1.8383196592330933}]",0,1.0
198,Mason,What texture was Mason's new blanket?,1,A fluffy blanket,"[{""token"": ""a"", ""logprob"": -2.7482597827911377}, {""token"": ""fluffy"", ""logprob"": -3.4539647102355957}, {""token"": ""blanket"", ""logprob"": -2.854332447052002}]",1,1.0
198,Mason,What texture was Mason's new blanket?,2,N/A.,"[{""token"": ""n"", ""logprob"": -5.36873197555542}, {""token"": ""/"", ""logprob"": -0.10467755049467087}, {""token"": ""a"", ""logprob"": -0.10467755049467087}, {""token"": ""."", ""logprob"": -2.9833996295928955}]",1,0.0
198,Mason,What texture was Mason's new blanket?,3,"It was a fluffy, fuzzy one.","[{""token"": ""it"", ""logprob"": -2.3986563682556152}, {""token"": ""was"", ""logprob"": -0.21876278519630432}, {""token"": ""a"", ""logprob"": -0.6330389976501465}, {""token"": ""fluffy"", ""logprob"": -3.2221598625183105}, {""token"": "","", ""logprob"": -1.638527750968933}, {""token"": ""fuzzy"", ""logprob"": -0.9330019950866699}, {""token"": ""one"", ""logprob"": -2.9206840991973877}, {""token"": ""."", ""logprob"": -0.6542686820030212}, {""token"": ""q"", ""logprob"": -0.7639567255973816}, {""token"": "":"", ""logprob"": -0.02403619885444641}]",1,1.0
198,Mason,What texture was Mason's new blanket?,4,The answer is fuzzy.,"[{""token"": ""the"", ""logprob"": -3.334136486053467}, {""token"": ""answer"", ""logprob"": -1.547531247138977}, {""token"": ""is"", ""logprob"": -1.1204155683517456}, {""token"": ""fuzzy"", ""logprob"": -3.7043795585632324}, {""token"": ""."", ""logprob"": -0.7007876038551331}]",1,1.0
198,Mason,What texture was Mason's new blanket?,5,"No. 6 Nylon? What do you mean by that, and why do you want to know it?","[{""token"": ""no"", ""logprob"": -4.820044040679932}, {""token"": ""."", ""logprob"": -3.58890438079834}, {""token"": ""6"", ""logprob"": -3.957526445388794}, {""token"": ""nylon"", ""logprob"": -5.406368732452393}, {""token"": ""?"", ""logprob"": -5.084029674530029}, {""token"": ""what"", ""logprob"": -3.5006089210510254}, {""token"": ""do"", ""logprob"": -3.2661490440368652}, {""token"": ""you"", ""logprob"": -0.05894710123538971}, {""token"": ""mean"", ""logprob"": -1.0109533071517944}, {""token"": ""by"", ""logprob"": -1.3503999710083008}, {""token"": ""that"", ""logprob"": -1.4368759393692017}, {""token"": "","", ""logprob"": -3.9992690086364746}, {""token"": ""and"", ""logprob"": -4.192100524902344}, {""token"": ""why"", ""logprob"": -1.8246963024139404}, {""token"": ""do"", ""logprob"": -1.863695502281189}, {""token"": ""you"", ""logprob"": -0.2313595414161682}, {""token"": ""want"", ""logprob"": -2.636723518371582}, {""token"": ""to"", ""logprob"": -0.10905838757753372}, {""token"": ""know"", ""logprob"": -0.11377423256635666}, {""token"": ""it"", ""logprob"": -4.300172328948975}, {""token"": ""?"", ""logprob"": -4.031615734100342}]",1,0.0
198,Mason,What texture was Mason's new blanket?,6,A fluffy blanket with a smooth texture,"[{""token"": ""a"", ""logprob"": -2.793191432952881}, {""token"": ""fluffy"", ""logprob"": -3.4833168983459473}, {""token"": ""blanket"", ""logprob"": -2.9073896408081055}, {""token"": ""with"", ""logprob"": -3.0430140495300293}, {""token"": ""a"", ""logprob"": -0.6605799198150635}, {""token"": ""smooth"", ""logprob"": -4.078012466430664}, {""token"": ""texture"", ""logprob"": -1.2905876636505127}, {""token"": ""q"", ""logprob"": -2.4273910522460938}, {""token"": "":"", ""logprob"": -0.04175730422139168}]",1,1.0
198,Mason,What texture was Mason's new blanket?,7,None.,"[{""token"": ""none"", ""logprob"": -3.5590224266052246}, {""token"": ""."", ""logprob"": -1.9083781242370605}, {""token"": ""q"", ""logprob"": -1.069392204284668}, {""token"": "":"", ""logprob"": -0.02673380821943283}]",1,0.0
198,Mason,What texture was Mason's new blanket?,8,Why did the blanket come back from the store with him?,"[{""token"": ""why"", ""logprob"": -5.296351909637451}, {""token"": ""did"", ""logprob"": -0.7538031935691833}, {""token"": ""the"", ""logprob"": -3.1949691772460938}, {""token"": ""blanket"", ""logprob"": -2.888279914855957}, {""token"": ""come"", ""logprob"": -4.046611785888672}, {""token"": ""back"", ""logprob"": -3.312972068786621}, {""token"": ""from"", ""logprob"": -1.399265170097351}, {""token"": ""the"", ""logprob"": -0.18921619653701782}, {""token"": ""store"", ""logprob"": -0.12033572047948837}, {""token"": ""with"", ""logprob"": -2.9464848041534424}, {""token"": ""him"", ""logprob"": -1.1435668468475342}, {""token"": ""?"", ""logprob"": -0.15778325498104095}, {""token"": ""q"", ""logprob"": -4.2962260246276855}, {""token"": "":"", ""logprob"": -0.04873618856072426}]",1,0.0
198,Mason,What texture was Mason's new blanket?,9,"Mason got a soft, plush, fuzzy, yarn-covered fabric of the comfort.","[{""token"": ""mason"", ""logprob"": -3.288369655609131}, {""token"": ""got"", ""logprob"": -3.0447638034820557}, {""token"": ""a"", ""logprob"": -0.24492260813713074}, {""token"": ""soft"", ""logprob"": -2.948018789291382}, {""token"": "","", ""logprob"": -1.418717861175537}, {""token"": ""plush"", ""logprob"": -2.7768898010253906}, {""token"": "","", ""logprob"": -2.3693389892578125}, {""token"": ""fuzzy"", ""logprob"": -0.697564959526062}, {""token"": "","", ""logprob"": -1.7606561183929443}, {""token"": ""yarn"", ""logprob"": -3.953155755996704}, {""token"": ""-"", ""logprob"": -2.496149778366089}, {""token"": ""covered"", ""logprob"": -2.496149778366089}, {""token"": ""fabric"", ""logprob"": -3.3241958618164062}, {""token"": ""of"", ""logprob"": -3.7183265686035156}, {""token"": ""the"", ""logprob"": -3.563833475112915}, {""token"": ""comfort"", ""logprob"": -5.225288391113281}, {""token"": ""."", ""logprob"": -1.9984683990478516}]",1,1.0
198,Mason,What texture was Mason's new blanket?,10,Was Mason's new blanket fuzzy or a soft car? Answer: B,"[{""token"": ""was"", ""logprob"": -4.7204255104064945}, {""token"": ""mason"", ""logprob"": -1.237524390220642}, {""token"": ""'"", ""logprob"": -0.19889751076698303}, {""token"": ""s"", ""logprob"": -0.19889751076698303}, {""token"": ""new"", ""logprob"": -0.08380407840013504}, {""token"": ""blanket"", ""logprob"": -0.10032347589731216}, {""token"": ""fuzzy"", ""logprob"": -2.404484987258911}, {""token"": ""or"", ""logprob"": -2.7050576210021973}, {""token"": ""a"", ""logprob"": -4.071837425231934}, {""token"": ""soft"", ""logprob"": -3.0771431922912598}, {""token"": ""car"", ""logprob"": -3.5775961875915527}, {""token"": ""?"", ""logprob"": -0.39175498485565186}, {""token"": ""answer"", ""logprob"": -4.09045934677124}, {""token"": "":"", ""logprob"": -1.5904572010040283}, {""token"": ""b"", ""logprob"": -4.6098103523254395}]",1,1.0
198,Sophia,What smell did the flower Sophia planted have?,1,"The rose that she planted smelled really nice, but it wasn’t just a good smell. She said that roses reminded her of someone very special to her. We know her as Grandma Sophia. Sophia’s mom had given up flowers for when she was playing outside. Grandma Sophia loved roses for many reasons but also because they were the only plant allowed in the family. He taught me how to be patient and work with you and then have fun. What made you want a rose that you planted for Jamie?","[{""token"": ""the"", ""logprob"": -2.949118137359619}, {""token"": ""rose"", ""logprob"": -1.267914056777954}, {""token"": ""that"", ""logprob"": -3.4001076221466064}, {""token"": ""she"", ""logprob"": -2.6661436557769775}, {""token"": ""planted"", ""logprob"": -0.12017971277236938}, {""token"": ""smelled"", ""logprob"": -0.7311595678329468}, {""token"": ""really"", ""logprob"": -2.6902403831481934}, {""token"": ""nice"", ""logprob"": -1.5505212545394897}, {""token"": "","", ""logprob"": -2.4958200454711914}, {""token"": ""but"", ""logprob"": -2.4895944595336914}, {""token"": ""it"", ""logprob"": -1.6957457065582275}, {""token"": ""wasn"", ""logprob"": -3.1035850048065186}, {""token"": ""\u2019"", ""logprob"": -1.005275845527649}, {""token"": ""t"", ""logprob"": -1.005275845527649}, {""token"": ""just"", ""logprob"": -3.8732552528381348}, {""token"": ""a"", ""logprob"": -2.0825719833374023}, {""token"": ""good"", ""logprob"": -3.437044143676758}, {""token"": ""smell"", ""logprob"": -0.1454291045665741}, {""token"": ""."", ""logprob"": -1.1860520839691162}, {""token"": ""she"", ""logprob"": -3.2740085124969482}, {""token"": ""said"", ""logprob"": -3.026437759399414}, {""token"": ""that"", ""logprob"": -1.2385200262069702}, {""token"": ""roses"", ""logprob"": -2.583298921585083}, {""token"": ""reminded"", ""logprob"": -3.9176478385925293}, {""token"": ""her"", ""logprob"": -0.01772363670170307}, {""token"": ""of"", ""logprob"": -0.04289644956588745}, {""token"": ""someone"", ""logprob"": -3.9679229259490967}, {""token"": ""very"", ""logprob"": -3.3049964904785156}, {""token"": ""special"", ""logprob"": -0.2435048371553421}, {""token"": ""to"", ""logprob"": -1.2845758199691772}, {""token"": ""her"", ""logprob"": -0.0052801198326051235}, {""token"": ""."", ""logprob"": -0.5109566450119019}, {""token"": ""we"", ""logprob"": -4.504945755004883}, {""token"": ""know"", ""logprob"": -2.2724452018737793}, {""token"": ""her"", ""logprob"": -3.1168413162231445}, {""token"": ""as"", ""logprob"": -2.2607784271240234}, {""token"": ""grandma"", ""logprob"": -3.930002212524414}, {""token"": ""sophia"", ""logprob"": -0.5953242778778076}, {""token"": ""."", ""logprob"": -0.8721762895584106}, {""token"": ""sophia"", ""logprob"": -3.932931900024414}, {""token"": ""\u2019"", ""logprob"": -2.2188704013824463}, {""token"": ""s"", ""logprob"": -2.2188704013824463}, {""token"": ""mom"", ""logprob"": -2.861515760421753}, {""token"": ""had"", ""logprob"": -2.7491044998168945}, {""token"": ""given"", ""logprob"": -3.9459831714630127}, {""token"": ""up"", ""logprob"": -4.458487033843994}, {""token"": ""flowers"", ""logprob"": -4.339391708374023}, {""token"": ""for"", ""logprob"": -2.3089370727539062}, {""token"": ""when"", ""logprob"": -5.812107086181641}, {""token"": ""she"", ""logprob"": -0.4807961583137512}, {""token"": ""was"", ""logprob"": -0.8721491694450378}, {""token"": ""playing"", ""logprob"": -4.990903854370117}, {""token"": ""outside"", ""logprob"": -2.0370144844055176}, {""token"": ""."", ""logprob"": -0.9859326481819153}, {""token"": ""grandma"", ""logprob"": -1.5460286140441895}, {""token"": ""sophia"", ""logprob"": -0.05429106205701828}, {""token"": ""loved"", ""logprob"": -2.5837361812591553}, {""token"": ""roses"", ""logprob"": -2.0262579917907715}, {""token"": ""for"", ""logprob"": -3.376352310180664}, {""token"": ""many"", ""logprob"": -2.9058780670166016}, {""token"": ""reasons"", ""logprob"": -0.18726122379302979}, {""token"": ""but"", ""logprob"": -4.062770366668701}, {""token"": ""also"", ""logprob"": -4.037240982055664}, {""token"": ""because"", ""logprob"": -0.3598872721195221}, {""token"": ""they"", ""logprob"": -0.9486719369888306}, {""token"": ""were"", ""logprob"": -1.9750292301177979}, {""token"": ""the"", ""logprob"": -3.6420414447784424}, {""token"": ""only"", ""logprob"": -2.595393419265747}, {""token"": ""plant"", ""logprob"": -3.8310604095458984}, {""token"": ""allowed"", ""logprob"": -3.599076747894287}, {""token"": ""in"", ""logprob"": -0.8225144147872925}, {""token"": ""the"", ""logprob"": -1.5157345533370972}, {""token"": ""family"", ""logprob"": -3.7398722171783447}, {""token"": ""."", ""logprob"": -0.7060133814811707}, {""token"": ""he"", ""logprob"": -4.615899562835693}, {""token"": ""taught"", ""logprob"": -4.694664001464844}, {""token"": ""me"", ""logprob"": -4.1843438148498535}, {""token"": ""how"", ""logprob"": -1.9008314609527588}, {""token"": ""to"", ""logprob"": -0.13129642605781555}, {""token"": ""be"", ""logprob"": -1.8008157014846802}, {""token"": ""patient"", ""logprob"": -2.7888870239257812}, {""token"": ""and"", ""logprob"": -0.7872214913368225}, {""token"": ""work"", ""logprob"": -4.448719024658203}, {""token"": ""with"", ""logprob"": -2.1108179092407227}, {""token"": ""you"", ""logprob"": -3.4602932929992676}, {""token"": ""and"", ""logprob"": -2.857922077178955}, {""token"": ""then"", ""logprob"": -4.749668121337891}, {""token"": ""have"", ""logprob"": -4.580267906188965}, {""token"": ""fun"", ""logprob"": -1.1354745626449585}, {""token"": ""."", ""logprob"": -0.9324687123298645}, {""token"": ""what"", ""logprob"": -4.80678653717041}, {""token"": ""made"", ""logprob"": -3.9811949729919434}, {""token"": ""you"", ""logprob"": -1.897070050239563}, {""token"": ""want"", ""logprob"": -1.683384895324707}, {""token"": ""a"", ""logprob"": -4.309316635131836}, {""token"": ""rose"", ""logprob"": -1.5644934177398682}, {""token"": ""that"", ""logprob"": -3.3389084339141846}, {""token"": ""you"", ""logprob"": -1.0172964334487915}, {""token"": ""planted"", ""logprob"": -2.6100823879241943}, {""token"": ""for"", ""logprob"": -0.7416157126426697}, {""token"": ""jamie"", ""logprob"": -1.553849220275879}, {""token"": ""?"", ""logprob"": -3.4655656814575195}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,2,Roses.,"[{""token"": ""roses"", ""logprob"": -1.4201220273971558}, {""token"": ""."", ""logprob"": -2.644198417663574}]",0,1.0
198,Sophia,What smell did the flower Sophia planted have?,3,"Roses smell so good because of this reason. Rose smells like the number 4 to people with asthma, diabetes, and Alzheimer's Disease.","[{""token"": ""roses"", ""logprob"": -1.4201220273971558}, {""token"": ""smell"", ""logprob"": -0.8062791228294373}, {""token"": ""so"", ""logprob"": -1.042759656906128}, {""token"": ""good"", ""logprob"": -0.08791885524988174}, {""token"": ""because"", ""logprob"": -2.7085161209106445}, {""token"": ""of"", ""logprob"": -1.7245893478393555}, {""token"": ""this"", ""logprob"": -4.058066368103027}, {""token"": ""reason"", ""logprob"": -2.3339874744415283}, {""token"": ""."", ""logprob"": -0.7033559679985046}, {""token"": ""rose"", ""logprob"": -4.143681049346924}, {""token"": ""smells"", ""logprob"": -2.0163869857788086}, {""token"": ""like"", ""logprob"": -3.2809066772460938}, {""token"": ""the"", ""logprob"": -2.7539758682250977}, {""token"": ""number"", ""logprob"": -5.394925117492676}, {""token"": ""4"", ""logprob"": -1.4290448725223541}, {""token"": ""to"", ""logprob"": -4.822535514831543}, {""token"": ""people"", ""logprob"": -4.373534202575684}, {""token"": ""with"", ""logprob"": -1.2125606536865234}, {""token"": ""asthma"", ""logprob"": -4.024259090423584}, {""token"": "","", ""logprob"": -2.7280473709106445}, {""token"": ""diabetes"", ""logprob"": -4.289438247680664}, {""token"": "","", ""logprob"": -0.22387464344501495}, {""token"": ""and"", ""logprob"": -1.048324704170227}, {""token"": ""alzheimer"", ""logprob"": -3.3319478034973145}, {""token"": ""'"", ""logprob"": -0.6948558688163757}, {""token"": ""s"", ""logprob"": -0.6948558688163757}, {""token"": ""disease"", ""logprob"": -3.6565113067626953}, {""token"": ""."", ""logprob"": -3.0436978340148926}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,4,What smell did the flower Sophia planted have?,"[{""token"": ""what"", ""logprob"": -2.875032424926758}, {""token"": ""smell"", ""logprob"": -0.5782340168952942}, {""token"": ""did"", ""logprob"": -0.15915846824645996}, {""token"": ""the"", ""logprob"": -0.16450485587120056}, {""token"": ""flower"", ""logprob"": -0.1307516247034073}, {""token"": ""sophia"", ""logprob"": -0.2810920774936676}, {""token"": ""planted"", ""logprob"": -0.07275786250829697}, {""token"": ""have"", ""logprob"": -0.06688755005598068}, {""token"": ""?"", ""logprob"": -0.36877503991127014}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,5,"What did you notice when Jamie first saw the flower? B: When he got back, what happened next? C: Which part of her body is smiling?","[{""token"": ""what"", ""logprob"": -2.875032424926758}, {""token"": ""did"", ""logprob"": -2.7066729068756104}, {""token"": ""you"", ""logprob"": -1.54496431350708}, {""token"": ""notice"", ""logprob"": -1.363825798034668}, {""token"": ""when"", ""logprob"": -2.0596656799316406}, {""token"": ""jamie"", ""logprob"": -3.369535446166992}, {""token"": ""first"", ""logprob"": -2.542759418487549}, {""token"": ""saw"", ""logprob"": -1.4408369064331055}, {""token"": ""the"", ""logprob"": -0.19141098856925964}, {""token"": ""flower"", ""logprob"": -0.8371644020080566}, {""token"": ""?"", ""logprob"": -0.28247591853141785}, {""token"": ""b"", ""logprob"": -2.968538761138916}, {""token"": "":"", ""logprob"": -0.018455220386385918}, {""token"": ""when"", ""logprob"": -3.816969871520996}, {""token"": ""he"", ""logprob"": -3.6208996772766113}, {""token"": ""got"", ""logprob"": -4.524404048919678}, {""token"": ""back"", ""logprob"": -2.208484649658203}, {""token"": "","", ""logprob"": -3.043790578842163}, {""token"": ""what"", ""logprob"": -1.0989363193511963}, {""token"": ""happened"", ""logprob"": -3.277261257171631}, {""token"": ""next"", ""logprob"": -0.7748057842254639}, {""token"": ""?"", ""logprob"": -0.21780593693256378}, {""token"": ""c"", ""logprob"": -0.6422478556632996}, {""token"": "":"", ""logprob"": -0.01067015714943409}, {""token"": ""which"", ""logprob"": -3.211627244949341}, {""token"": ""part"", ""logprob"": -2.5486364364624023}, {""token"": ""of"", ""logprob"": -0.23043842613697052}, {""token"": ""her"", ""logprob"": -3.9135677814483643}, {""token"": ""body"", ""logprob"": -4.104907989501953}, {""token"": ""is"", ""logprob"": -3.752955675125122}, {""token"": ""smiling"", ""logprob"": -4.033412933349609}, {""token"": ""?"", ""logprob"": -4.371026039123535}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,6,What did the rose smell of?,"[{""token"": ""what"", ""logprob"": -2.875032424926758}, {""token"": ""did"", ""logprob"": -2.7066729068756104}, {""token"": ""the"", ""logprob"": -0.8178220391273499}, {""token"": ""rose"", ""logprob"": -2.077038288116455}, {""token"": ""smell"", ""logprob"": -0.4271998405456543}, {""token"": ""of"", ""logprob"": -3.1372523307800293}, {""token"": ""?"", ""logprob"": -2.4330031871795654}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,7,It was a good scent of roses.,"[{""token"": ""it"", ""logprob"": -2.4560537338256836}, {""token"": ""was"", ""logprob"": -2.32307767868042}, {""token"": ""a"", ""logprob"": -0.9756609201431274}, {""token"": ""good"", ""logprob"": -3.982485771179199}, {""token"": ""scent"", ""logprob"": -3.536893844604492}, {""token"": ""of"", ""logprob"": -1.386995792388916}, {""token"": ""roses"", ""logprob"": -0.4100976884365082}, {""token"": ""."", ""logprob"": -2.7390754222869873}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,8,What smell did the flower Sophia planted have?,"[{""token"": ""what"", ""logprob"": -2.875032424926758}, {""token"": ""smell"", ""logprob"": -0.5782340168952942}, {""token"": ""did"", ""logprob"": -0.15915846824645996}, {""token"": ""the"", ""logprob"": -0.16450485587120056}, {""token"": ""flower"", ""logprob"": -0.1307516247034073}, {""token"": ""sophia"", ""logprob"": -0.2810920774936676}, {""token"": ""planted"", ""logprob"": -0.07275786250829697}, {""token"": ""have"", ""logprob"": -0.06688755005598068}, {""token"": ""?"", ""logprob"": -2.190373182296753}]",0,0.0
198,Sophia,What smell did the flower Sophia planted have?,9,roses,"[{""token"": ""roses"", ""logprob"": -2.464165687561035}]",0,1.0
198,Sophia,What smell did the flower Sophia planted have?,10,The answer is that it smells just like the scent of the flower. It can help us to know what that means.,"[{""token"": ""the"", ""logprob"": -3.0028724670410156}, {""token"": ""answer"", ""logprob"": -2.399925947189331}, {""token"": ""is"", ""logprob"": -1.0052268505096436}, {""token"": ""that"", ""logprob"": -3.4513349533081055}, {""token"": ""it"", ""logprob"": -1.6486835479736328}, {""token"": ""smells"", ""logprob"": -3.0457630157470703}, {""token"": ""just"", ""logprob"": -4.343812465667725}, {""token"": ""like"", ""logprob"": -0.39439740777015686}, {""token"": ""the"", ""logprob"": -2.3074212074279785}, {""token"": ""scent"", ""logprob"": -4.400633335113525}, {""token"": ""of"", ""logprob"": -0.39392879605293274}, {""token"": ""the"", ""logprob"": -2.5184872150421143}, {""token"": ""flower"", ""logprob"": -2.193551540374756}, {""token"": ""."", ""logprob"": -2.265291452407837}, {""token"": ""it"", ""logprob"": -3.0482358932495117}, {""token"": ""can"", ""logprob"": -4.200021743774414}, {""token"": ""help"", ""logprob"": -3.6552467346191406}, {""token"": ""us"", ""logprob"": -3.2037198543548584}, {""token"": ""to"", ""logprob"": -1.603044033050537}, {""token"": ""know"", ""logprob"": -2.767791509628296}, {""token"": ""what"", ""logprob"": -1.377991795539856}, {""token"": ""that"", ""logprob"": -3.4821231365203857}, {""token"": ""means"", ""logprob"": -3.2053513526916504}, {""token"": ""."", ""logprob"": -3.2962074279785156}]",0,0.0
199,Jamie,What smell did the flower Jamie planted have?,1,Answer: roses,"[{""token"": ""answer"", ""logprob"": -4.674848556518555}, {""token"": "":"", ""logprob"": -1.527207374572754}, {""token"": ""roses"", ""logprob"": -3.0094168186187744}]",1,1.0
199,Jamie,What smell did the flower Jamie planted have?,2,Rosa roseas,"[{""token"": ""rosa"", ""logprob"": -4.938399314880371}, {""token"": ""rose"", ""logprob"": -4.868012428283691}, {""token"": ""##as"", ""logprob"": -2.3093111515045166}]",1,1.0
199,Jamie,What smell did the flower Jamie planted have?,3,,[],1,0.0
199,Jamie,What smell did the flower Jamie planted have?,4,rose,"[{""token"": ""rose"", ""logprob"": -3.153773307800293}]",1,1.0
199,Jamie,What smell did the flower Jamie planted have?,5,the roses smelled.,"[{""token"": ""the"", ""logprob"": -4.8716325759887695}, {""token"": ""roses"", ""logprob"": -3.9687070846557617}, {""token"": ""smelled"", ""logprob"": -2.033220052719116}, {""token"": ""."", ""logprob"": -3.4332878589630127}]",1,0.0
199,Jamie,What smell did the flower Jamie planted have?,6,The scent of roses,"[{""token"": ""the"", ""logprob"": -3.137934684753418}, {""token"": ""scent"", ""logprob"": -3.481682538986206}, {""token"": ""of"", ""logprob"": -0.2650468647480011}, {""token"": ""roses"", ""logprob"": -1.1123828887939453}]",1,0.0
199,Jamie,What smell did the flower Jamie planted have?,7,"That answer should have been ""perfumed,"" for the roses you put in there are very perfume.","[{""token"": ""that"", ""logprob"": -4.685445785522461}, {""token"": ""answer"", ""logprob"": -3.7278640270233154}, {""token"": ""should"", ""logprob"": -2.5738682746887207}, {""token"": ""have"", ""logprob"": -1.8044748306274414}, {""token"": ""been"", ""logprob"": -0.9181481003761292}, {""token"": ""\"""", ""logprob"": -2.8075356483459473}, {""token"": ""perfume"", ""logprob"": -3.9044064794267928}, {""token"": ""##d"", ""logprob"": -2.8146567344665527}, {""token"": "","", ""logprob"": -3.398751735687256}, {""token"": ""\"""", ""logprob"": -3.398751735687256}, {""token"": ""for"", ""logprob"": -4.194171905517578}, {""token"": ""the"", ""logprob"": -1.331688404083252}, {""token"": ""roses"", ""logprob"": -2.701333999633789}, {""token"": ""you"", ""logprob"": -4.363839626312256}, {""token"": ""put"", ""logprob"": -5.119752883911133}, {""token"": ""in"", ""logprob"": -0.49558156728744507}, {""token"": ""there"", ""logprob"": -2.51125431060791}, {""token"": ""are"", ""logprob"": -1.8012131452560425}, {""token"": ""very"", ""logprob"": -2.052292585372925}, {""token"": ""perfume"", ""logprob"": -3.6736035346984863}, {""token"": ""."", ""logprob"": -2.5052356719970703}]",1,0.0
199,Jamie,What smell did the flower Jamie planted have?,8,the answer is that it had a smell.,"[{""token"": ""the"", ""logprob"": -4.8716325759887695}, {""token"": ""answer"", ""logprob"": -2.228239059448242}, {""token"": ""is"", ""logprob"": -1.1465660333633423}, {""token"": ""that"", ""logprob"": -3.4669220447540283}, {""token"": ""it"", ""logprob"": -1.379044771194458}, {""token"": ""had"", ""logprob"": -2.405141830444336}, {""token"": ""a"", ""logprob"": -0.8295166492462158}, {""token"": ""smell"", ""logprob"": -2.402719020843506}, {""token"": ""."", ""logprob"": -1.6753060817718506}]",1,0.0
199,Jamie,What smell did the flower Jamie planted have?,9,Rose,"[{""token"": ""rose"", ""logprob"": -2.4073028564453125}, {""token"": ""q"", ""logprob"": -2.195209503173828}, {""token"": "":"", ""logprob"": -0.032310567796230316}]",1,1.0
199,Jamie,What smell did the flower Jamie planted have?,10,Fragrant,"[{""token"": ""fra"", ""logprob"": -4.842804908752441}, {""token"": ""##grant"", ""logprob"": -1.0535674273967743}]",1,1.0
199,Mason,What clothing did Mason damage?,1,The branch.,"[{""token"": ""the"", ""logprob"": -3.408888578414917}, {""token"": ""branch"", ""logprob"": -3.2737362384796143}, {""token"": ""."", ""logprob"": -3.2874820232391357}]",0,0.0
199,Mason,What clothing did Mason damage?,2,He tore his gray pants.,"[{""token"": ""he"", ""logprob"": -2.7159924507141113}, {""token"": ""tore"", ""logprob"": -0.3052653670310974}, {""token"": ""his"", ""logprob"": -0.23398526012897491}, {""token"": ""gray"", ""logprob"": -0.33508461713790894}, {""token"": ""pants"", ""logprob"": -0.015579304657876492}, {""token"": ""."", ""logprob"": -0.548296332359314}]",0,1.0
199,Mason,What clothing did Mason damage?,3,Gray pants,"[{""token"": ""gray"", ""logprob"": -1.1310124397277832}, {""token"": ""pants"", ""logprob"": -0.27000269293785095}]",0,1.0
199,Mason,What clothing did Mason damage?,4,gray pants (Q),"[{""token"": ""gray"", ""logprob"": -3.930180072784424}, {""token"": ""pants"", ""logprob"": -0.13933630287647247}, {""token"": ""("", ""logprob"": -3.906834602355957}, {""token"": ""q"", ""logprob"": -4.610446929931641}, {""token"": "")"", ""logprob"": -2.7291836738586426}]",0,1.0
199,Mason,What clothing did Mason damage?,5,Gray pants.,"[{""token"": ""gray"", ""logprob"": -1.1310124397277832}, {""token"": ""pants"", ""logprob"": -0.27000269293785095}, {""token"": ""."", ""logprob"": -1.2972484827041626}, {""token"": ""q"", ""logprob"": -0.5667440295219421}, {""token"": "":"", ""logprob"": -0.015100802294909954}]",0,1.0
199,Mason,What clothing did Mason damage?,6,,[],0,0.0
199,Mason,What clothing did Mason damage?,7,Gray pants.,"[{""token"": ""gray"", ""logprob"": -1.1310124397277832}, {""token"": ""pants"", ""logprob"": -0.27000269293785095}, {""token"": ""."", ""logprob"": -1.2972484827041626}]",0,1.0
199,Mason,What clothing did Mason damage?,8,He damaged the branch of the tree when he stepped on it.,"[{""token"": ""he"", ""logprob"": -2.7159924507141113}, {""token"": ""damaged"", ""logprob"": -2.3697147369384766}, {""token"": ""the"", ""logprob"": -2.8031344413757324}, {""token"": ""branch"", ""logprob"": -3.789616107940674}, {""token"": ""of"", ""logprob"": -1.7991738319396973}, {""token"": ""the"", ""logprob"": -1.0085352659225464}, {""token"": ""tree"", ""logprob"": -0.17094777524471283}, {""token"": ""when"", ""logprob"": -3.895477771759033}, {""token"": ""he"", ""logprob"": -0.2199065089225769}, {""token"": ""stepped"", ""logprob"": -2.634519577026367}, {""token"": ""on"", ""logprob"": -0.042040467262268066}, {""token"": ""it"", ""logprob"": -0.10109773278236389}, {""token"": ""."", ""logprob"": -0.4386981725692749}]",0,0.0
199,Mason,What clothing did Mason damage?,9,What clothing did Mason tear? (2 pts),"[{""token"": ""what"", ""logprob"": -4.148392041524251}, {""token"": ""clothing"", ""logprob"": -0.2679131329059601}, {""token"": ""did"", ""logprob"": -0.050738029181957245}, {""token"": ""mason"", ""logprob"": -0.09167388826608658}, {""token"": ""tear"", ""logprob"": -3.01896333694458}, {""token"": ""?"", ""logprob"": -0.28841397166252136}, {""token"": ""("", ""logprob"": -3.0646626949310303}, {""token"": ""2"", ""logprob"": -3.5378458499908447}, {""token"": ""pts"", ""logprob"": -3.9757113456726074}, {""token"": "")"", ""logprob"": -0.2764289379119873}]",0,0.0
